OBJECTID,AspenRank,ACRES,Comment,Shape_STAr,Shape_STLe
"6117",S3,1.4017122,Vegetation,61064.19921880000,1622.59140163000
"6118",S3,0.3574044,Vegetation,15568.47265630000,2128.50898487000
"6119",S3,0.1553177,Vegetation,6765.61425781000,808.74823416700
"6120",S3,7.0529189,Vegetation,307223.92187500000,14568.59524410000
"6121",S3,1.3445025,Vegetation,58566.29296880000,5688.22806305000
"6122",S3,0.3185866,Vegetation,13877.57421880000,1129.68486566000
"6123",S3,0.1921525,Vegetation,8370.12890625000,756.52969597200
"6124",S3,0.3359890,Vegetation,14635.62109380000,1484.48324344000
"6125",S3,0.3698204,Vegetation,16109.31542970000,568.44365758700
"6126",S3,0.2807975,Vegetation,12231.48730470000,642.79891173100
"6127",S3,0.0617918,Vegetation,2691.63964844000,290.19153943400
"6128",S3,0.0026233,Vegetation,116.56054687500,93.79672456200
"6129",S3,0.1120706,Vegetation,4881.77539063000,541.67922706300
"6130",S3,0.1953972,Vegetation,8511.46484375000,918.53564201500
"6131",S3,0.0165076,Vegetation,719.06835937500,248.26054509000
"6132",S3,0.8116518,Vegetation,35355.41015630000,2355.19247514000
"6133",S3,0.2395293,Vegetation,10433.85546880000,937.09778993400
"6134",S3,13.5451674,Vegetation,590027.73046899994,5366.94704573000
"6135",S3,4.1692539,Vegetation,181611.97460900000,7493.55555551000
"6136",S3,0.0100450,Vegetation,437.55957031300,101.68246783600
"6137",S3,0.9476554,Vegetation,41279.70117190000,2298.99301783000
"6138",S3,0.1200288,Vegetation,5228.43847656000,748.89756382000
"6139",S3,0.2004223,Vegetation,8730.36132813000,1086.48521370000
"6140",S3,0.7427347,Vegetation,32353.39941410000,1776.30630854000
"6141",S3,2.4472814,Vegetation,106603.15332000000,2894.89425068000
"6142",S3,0.2915793,Vegetation,12701.14160160000,1388.99809506000
"6143",S3,0.1260004,Vegetation,5488.55468750000,490.13683254700
"6144",S3,2.5594025,Vegetation,111487.12011700000,1501.63461232000
"6145",S3,0.0054397,Vegetation,236.95605468800,99.44198651500
"6146",S3,1.0343115,Vegetation,45069.68945310000,1628.68485812000
"6147",S3,0.0036254,Vegetation,157.91992187500,55.17150893680
"6148",S3,0.7256020,Vegetation,31607.09570310000,2039.35055694000
"6149",S3,9.7964020,Vegetation,426729.61816399998,5283.73435432000
"6150",S3,0.0129276,Vegetation,563.12500000000,196.33918533000
"6151",S3,1.7540528,Vegetation,76406.23242190000,2349.23051881000
"6152",S3,0.1946320,Vegetation,8478.13769531000,546.38695878300
"6153",S3,0.2445747,Vegetation,10653.63085940000,911.50968175200
"6154",S3,1.8395112,Vegetation,80128.78710940000,1824.39072932000
"6155",S3,3.2035430,Vegetation,139545.77636700001,2355.70206997000
"6156",S3,0.3244649,Vegetation,14134.58300780000,560.89895580600
"6157",S3,0.5274789,Vegetation,22976.89160160000,2955.25297753000
"6158",S3,1.1965490,Vegetation,52121.46191410000,1598.38832739000
"6159",S3,2.6223548,Vegetation,114229.31640600000,3745.60129613000
"6160",S3,4.5743057,Vegetation,199255.95996099999,3166.50764417000
"6161",S3,0.0413637,Vegetation,1801.79394531000,616.72100407000
"6162",S3,0.0170587,Vegetation,743.07421875000,174.03817701700
"6163",S3,0.2881284,Vegetation,12550.82519530000,1296.93536890000
"6164",S3,3.3427603,Vegetation,145613.80078100000,2278.78078721000
"6165",S3,0.0670147,Vegetation,2919.14843750000,556.22821669500
"6166",S3,0.0153947,Vegetation,670.59082031300,212.37354148900
"6167",S3,0.2910201,Vegetation,12676.78906250000,1035.55371612000
"6168",S3,0.6225722,Vegetation,27119.13378910000,750.95227298000
"6169",S3,0.6274847,Vegetation,27333.11816410000,4263.91701976000
"6170",S3,0.9565113,Vegetation,41665.46191410000,913.79842309100
"6171",S3,0.0001018,Vegetation,4.43261718750,19.54467233130
"6172",S3,2.6771276,Vegetation,116615.21386700000,2006.96945945000
"6173",S3,0.0001719,Vegetation,7.48535156250,18.30071109430
"6174",S3,0.5844440,Vegetation,25458.27441410000,1642.03343148000
"6175",S3,0.1220573,Vegetation,5316.79296875000,850.40020773500
"6176",S3,9.1150021,Vegetation,397063.58203100000,11557.26790520000
"6177",S3,0.0605721,Vegetation,2638.50878906000,234.26959907700
"6178",S3,0.1240158,Vegetation,5402.11132813000,567.60840936800
"6179",S3,7.5730960,Vegetation,329890.08203100000,9898.01999244000
"6180",S3,1.3254837,Vegetation,57737.84082030000,1397.71307814000
"6181",S3,0.0041564,Vegetation,181.05078125000,103.16902061800
"6182",S3,0.4952889,Vegetation,21574.69433590000,752.32391099800
"6183",S3,2.2919499,Vegetation,99836.93652340000,1498.86772857000
"6184",S3,0.2807869,Vegetation,12231.02734380000,2219.53443984000
"6185",S3,0.0409068,Vegetation,1783.52636719000,260.80129976500
"6186",S3,0.1436247,Vegetation,6256.26464844000,599.69433341100
"6187",S3,9.0257955,Vegetation,393162.07324200001,9847.58071263000
"6188",S3,22.6041214,Vegetation,984638.35449199995,17675.30484260000
"6189",S3,0.0667646,Vegetation,2908.25683594000,460.03537109000
"6190",S3,0.0084533,Vegetation,368.22558593800,98.53242890000
"6191",S3,0.1734758,Vegetation,7556.57714844000,510.88177815000
"6192",S3,3.5016964,Vegetation,152533.28515600000,3336.18779110000
"6193",S3,0.4144588,Vegetation,18053.75292970000,1023.49434915000
"6194",S3,0.3162455,Vegetation,13775.59960940000,1886.83407128000
"6195",S3,0.5566332,Vegetation,24248.19726560000,645.17864998000
"6196",S3,0.0154856,Vegetation,674.54980468800,169.19724906300
"6197",S3,0.1403778,Vegetation,6114.83398438000,678.91636145200
"6198",S3,1.4134455,Vegetation,61569.43554690000,1243.45229302000
"6199",S3,0.0161456,Vegetation,703.29785156300,154.44083168400
"6200",S3,1.4084404,Vegetation,61351.41699220000,2790.52318408000
"6201",S3,0.0408155,Vegetation,1778.93359375000,295.65969565500
"6202",S3,0.0015838,Vegetation,68.98925781250,75.43602267840
"6203",S3,5.3427734,Vegetation,232753.16992200000,4795.52084647000
"6204",S3,0.0736378,Vegetation,3207.65136719000,368.27620905800
"6205",S3,2.8784886,Vegetation,125391.35449200000,3056.18788113000
"6206",S3,0.0166969,Vegetation,729.38574218800,208.79243463400
"6207",S3,0.7805119,Vegetation,33998.96093750000,1150.67419318000
"6208",S3,0.0002165,Vegetation,9.43066406250,15.01860002230
"6209",S3,0.0081924,Vegetation,356.86035156300,97.90240115740
"6210",S3,1.0473084,Vegetation,45620.56933590000,6837.06991770000
"6211",S3,0.1432365,Vegetation,6239.36035156000,810.60939305800
"6212",S3,1.0853759,Vegetation,47278.78613280000,1043.87632361000
"6213",S3,0.2100959,Vegetation,9151.74121094000,514.95007979000
"6214",S3,3.7001030,Vegetation,161175.84179700000,4988.01484283000
"6215",S3,0.6941234,Vegetation,30235.89550780000,6037.35898487000
"6216",S3,0.0609777,Vegetation,2656.17968750000,501.64946434100
"6217",S3,0.0794598,Vegetation,3461.25292969000,407.91626931400
"6218",S3,2.1389463,Vegetation,93172.13378910000,6530.77905038000
"6219",S3,0.1262170,Vegetation,5497.99414063000,1569.70627795000
"6220",S3,3.6927215,Vegetation,160854.30468800000,7260.75161768000
"6221",S3,0.4694672,Vegetation,20449.90625000000,2119.27183853000
"6222",S3,0.6578239,Vegetation,28654.69140630000,3068.90751990000
"6223",S3,0.1268133,Vegetation,5523.96777344000,420.25192766000
"6224",S3,2.0448977,Vegetation,89080.32714840000,1595.99478306000
"6225",S3,0.8914052,Vegetation,38829.45410160000,1010.95920422000
"6226",S3,0.2434128,Vegetation,10603.01562500000,760.86028581700
"6227",S3,0.0583526,Vegetation,2541.82812500000,225.35988372700
"6228",S3,0.4148159,Vegetation,18069.30761720000,1776.82470325000
"6229",S3,2.9220942,Vegetation,127285.91699200000,2606.04126083000
"6230",S3,0.2452358,Vegetation,10682.43066410000,489.51821201700
"6231",S3,3.9529715,Vegetation,172200.95019500001,2515.86519602000
"6232",S3,0.9591179,Vegetation,41779.01171880000,1379.72429696000
"6233",S3,1.4474919,Vegetation,63052.50195310000,8483.47632034000
"6234",S3,0.3467354,Vegetation,15103.73632810000,3408.98989107000
"6235",S3,0.0409360,Vegetation,1783.16601563000,249.15079370300
"6236",S3,0.0159161,Vegetation,694.74511718800,306.55429681300
"6237",S3,2.3333855,Vegetation,101651.09960900000,1427.59417359000
"6238",S3,0.0551043,Vegetation,2400.33398438000,301.79098311800
"6239",S3,0.1521907,Vegetation,6631.68750000000,765.93686899700
"6240",S3,0.2571673,Vegetation,11202.16015630000,529.08278470200
"6241",S3,0.5887737,Vegetation,25646.87792970000,1663.88080460000
"6242",S3,0.1477008,Vegetation,6433.82031250000,571.36049704800
"6243",S3,0.1303897,Vegetation,5679.75292969000,331.21590491900
"6244",S3,0.1045160,Vegetation,4552.69824219000,323.62403063100
"6245",S3,0.3676926,Vegetation,16016.62207030000,872.55207622100
"6246",S3,0.0192255,Vegetation,837.46093750000,123.83137872900
"6247",S3,4.6673155,Vegetation,203307.45214800001,4667.36162370000
"6248",S3,1.3714614,Vegetation,59740.61914060000,3600.86420440000
"6249",S3,8.0242911,Vegetation,349540.89550799999,9712.72037345000
"6250",S3,4.6559078,Vegetation,202810.52246099999,4385.71658442000
"6251",S3,2.9661765,Vegetation,129206.13085900000,4423.32728318000
"6252",S3,0.1188262,Vegetation,5176.05078125000,509.63277292400
"6253",S3,2.9688553,Vegetation,129327.23730500000,3619.60059843000
"6254",S3,0.0464323,Vegetation,2022.58105469000,413.90641127200
"6255",S3,5.0019420,Vegetation,217883.72167999999,2718.81647678000
"6256",S3,0.8074822,Vegetation,35179.01269530000,2973.52493224000
"6257",S3,0.4937337,Vegetation,21506.95898440000,2262.74516824000
"6258",S3,0.6895388,Vegetation,30036.18847660000,2910.57388193000
"6259",S3,0.1489338,Vegetation,6488.43066406000,1096.61469275000
"6260",S3,1.1587565,Vegetation,50475.23632810000,900.01995862900
"6261",S3,2.4673943,Vegetation,107486.26953100000,20662.02420640000
"6262",S3,1.2635218,Vegetation,55038.79785160000,13360.41910790000
"6263",S3,2.4382534,Vegetation,106209.89746100000,2976.37609333000
"6264",S3,1.9238278,Vegetation,83801.60156250000,2578.61915507000
"6265",S3,0.2409664,Vegetation,10496.45703130000,488.21189146300
"6266",S3,0.2207011,Vegetation,9619.42968750000,591.01874669300
"6267",S3,3.8050851,Vegetation,165748.84277300001,8619.86576668000
"6268",S3,0.7834893,Vegetation,34128.65527340000,4180.23871727000
"6269",S3,2.9157789,Vegetation,127010.82031300000,4966.18039914000
"6270",S3,0.1156789,Vegetation,5038.95703125000,2823.74999692000
"6271",S3,1.8837875,Vegetation,82057.45019530000,2531.04160238000
"6272",S3,1.0872674,Vegetation,47361.18066410000,4703.35315213000
"6273",S3,0.1800547,Vegetation,7843.15039063000,365.02592602300
"6274",S3,0.1376566,Vegetation,5996.30175781000,915.53327426300
"6275",S3,0.1829626,Vegetation,7969.81640625000,450.62638016400
"6276",S3,1.1690258,Vegetation,50925.97558590000,1009.51524336000
"6277",S3,1.6675955,Vegetation,72640.17187500000,1955.69182651000
"6278",S3,6.6887049,Vegetation,291358.81738299999,8361.66163635000
"6279",S3,3.4071015,Vegetation,148412.74218800000,10303.66570070000
"6280",S3,0.4622275,Vegetation,20134.54882810000,835.13638987500
"6281",S3,7.5457494,Vegetation,328691.52343800000,5118.47006026000
"6282",S3,0.3544582,Vegetation,15440.13574220000,737.30095859800
"6283",S3,0.2858055,Vegetation,12449.63574220000,1291.81310340000
"6284",S3,0.3938808,Vegetation,17157.37597660000,1576.64929292000
"6285",S3,3.3575373,Vegetation,146253.74023400000,2254.80996977000
"6286",S3,0.0327921,Vegetation,1428.41992188000,199.51808772000
"6287",S3,0.3208470,Vegetation,13976.04296880000,811.22556193800
"6288",S3,0.0553040,Vegetation,2409.03515625000,213.40844908000
"6289",S3,0.6781490,Vegetation,29540.05761720000,3617.01043916000
"6290",S3,1.2903842,Vegetation,56210.35644530000,1149.97329042000
"6291",S3,0.0127007,Vegetation,553.23828125000,174.10824644200
"6292",S3,1.5950832,Vegetation,69481.54492190000,1430.29120777000
"6293",S3,0.0532149,Vegetation,2318.03417969000,234.21231660200
"6294",S3,0.0001319,Vegetation,5.74609375000,18.61901872050
"6295",S3,0.0102766,Vegetation,447.64453125000,114.25657763000
"6296",S3,2.7800934,Vegetation,121100.38281300000,3594.55165137000
"6297",S3,2.3787197,Vegetation,103616.61328100000,2152.33199606000
"6298",S3,0.1300165,Vegetation,5663.49609375000,418.97674527100
"6299",S3,0.2512870,Vegetation,10946.01953130000,1908.94193565000
"6300",S3,0.0650512,Vegetation,2834.53906250000,534.04304319200
"6301",S3,1.5191546,Vegetation,66174.11230470000,1964.01668568000
"6302",S3,0.1746482,Vegetation,7607.64257813000,724.08402810400
"6303",S3,0.2109077,Vegetation,9187.10058594000,397.06602484700
"6304",S3,0.7922327,Vegetation,34509.51953130000,6769.40481000000
"6305",S3,0.1552093,Vegetation,6760.88964844000,375.77130447700
"6306",S3,1.3258025,Vegetation,57751.72753910000,1380.67204763000
"6307",S3,1.2545369,Vegetation,54650.84667970000,1623.28073365000
"6308",S3,0.2156666,Vegetation,9394.40136719000,393.62784401100
"6309",S3,0.0536320,Vegetation,2336.20117188000,466.38570360500
"6310",S3,1.0186290,Vegetation,44371.30566410000,1620.28462141000
"6311",S3,0.3037250,Vegetation,13230.21191410000,964.17896659000
"6312",S3,0.0326750,Vegetation,1423.31640625000,483.84299142200
"6313",S3,0.4826769,Vegetation,21025.32031250000,2896.20303588000
"6314",S3,49.5672101,Vegetation,2159154.41308999993,42885.34159710000
"6315",S3,0.2287670,Vegetation,9965.05371094000,450.10598770200
"6316",S3,0.0898164,Vegetation,3912.38769531000,363.33790752900
"6317",S3,1.3196188,Vegetation,57482.36328130000,4288.71078300000
"6318",S3,0.6769224,Vegetation,29486.61914060000,899.09402507400
"6319",S3,0.3224430,Vegetation,14045.56054690000,1286.83359246000
"6320",S3,7.9772391,Vegetation,347487.14550799999,6028.20375160000
"6321",S3,0.8677799,Vegetation,37800.34179690000,960.54290949100
"6322",S3,1.0911074,Vegetation,47528.45019530000,919.26179069400
"6323",S3,0.7258524,Vegetation,31620.44140630000,1476.45695563000
"6324",S3,0.0069866,Vegetation,304.33691406300,93.41608068420
"6325",S3,0.0017861,Vegetation,81.58886718750,82.70209963700
"6326",S3,0.2083979,Vegetation,9077.77832031000,1148.37576417000
"6327",S3,0.0382998,Vegetation,1668.33105469000,780.94019151900
"6328",S3,0.1425884,Vegetation,6211.12304688000,774.84967066400
"6329",S3,0.0342737,Vegetation,1492.95507813000,226.13598948200
"6330",S3,11.7920336,Vegetation,513658.94238299999,16856.67583150000
"6331",S3,0.0529219,Vegetation,2305.26757813000,181.65287980400
"6332",S3,0.0035786,Vegetation,155.88476562500,86.39187853490
"6333",S3,0.0914123,Vegetation,3981.90429688000,490.17010933400
"6334",S3,1.1729822,Vegetation,51094.90136720000,1092.47197722000
"6335",S3,0.1032086,Vegetation,4495.74804688000,360.85585013200
"6336",S3,0.0164411,Vegetation,716.17089843800,129.81436068400
"6337",S3,0.9667045,Vegetation,42109.47949220000,793.85965970600
"6338",S3,0.0846781,Vegetation,3688.56542969000,410.10596094600
"6339",S3,0.0824793,Vegetation,3592.78027344000,770.91236048900
"6340",S3,2.5750897,Vegetation,112170.45800800000,2939.79106141000
"6341",S3,0.0990726,Vegetation,4315.58105469000,924.68046067600
"6342",S3,0.0269517,Vegetation,1174.01074219000,180.43837940400
"6343",S3,0.9143958,Vegetation,39830.91601560000,889.31088942300
"6344",S3,0.4533648,Vegetation,19748.48925780000,1025.21489071000
"6345",S3,0.0207971,Vegetation,905.91894531300,157.37517441600
"6346",S3,1.2082830,Vegetation,52632.59667970000,1953.36401004000
"6347",S3,4.1835777,Vegetation,182235.91406300000,6519.05212003000
"6348",S3,0.0700348,Vegetation,3050.70019531000,363.73110548300
"6349",S3,1.4583828,Vegetation,63526.89843750000,1066.94962691000
"6350",S3,3.8233656,Vegetation,166545.13574200001,3006.35410417000
"6351",S3,4.5542678,Vegetation,198383.10742200000,2964.85540787000
"6352",S3,0.1421587,Vegetation,6192.40429688000,1367.92341673000
"6353",S3,14.4131941,Vegetation,627836.22656300000,8162.52588951000
"6354",S3,4.5976612,Vegetation,200273.32128900001,2239.23881132000
"6355",S3,0.1286738,Vegetation,5605.01074219000,657.21921982900
"6356",S3,0.0600055,Vegetation,2613.83007813000,207.33001629500
"6357",S3,0.6918461,Vegetation,30136.69433590000,980.50862078400
"6358",S3,0.0001771,Vegetation,7.71582031250,19.85987315460
"6359",S3,3.4574637,Vegetation,150606.51660199999,1906.82334797000
"6360",S3,0.9388045,Vegetation,40894.16308590000,948.04982044800
"6361",S3,0.0818412,Vegetation,3564.98730469000,331.76014016500
"6362",S3,0.0144173,Vegetation,628.01660156300,211.34755066400
"6363",S3,2.0203234,Vegetation,88004.93359380000,2832.67164789000
"6364",S3,12.7569949,Vegetation,555692.49316399998,26765.17033110000
"6365",S3,0.0103835,Vegetation,452.30175781300,114.46187904600
"6366",S3,25.3006259,Vegetation,1102096.29882999999,6055.57287866000
"6367",S3,0.6199410,Vegetation,27004.52734380000,1683.63396759000
"6368",S3,1.9159089,Vegetation,83456.66015630000,1685.38636644000
"6369",S3,0.5503471,Vegetation,23973.02343750000,1437.51294354000
"6370",S3,0.0973392,Vegetation,4242.24609375000,617.59010448700
"6371",S3,1.1256204,Vegetation,49031.82617190000,1133.56641990000
"6372",S3,0.0015621,Vegetation,69.59375000000,44.05654708060
"6373",S3,0.1519169,Vegetation,6617.47070313000,463.63634731900
"6374",S3,0.1108852,Vegetation,4830.14062500000,372.09719722200
"6375",S3,0.8663922,Vegetation,37739.89355470000,1654.82929605000
"6376",S3,0.7698465,Vegetation,33534.38085940000,2688.26919519000
"6377",S3,0.0052694,Vegetation,229.53515625000,82.32603756210
"6378",S3,35.6857710,Vegetation,1554465.96582000004,12656.98476680000
"6379",S3,9.7355650,Vegetation,424079.50781300000,5241.69729661000
"6380",S3,0.0494532,Vegetation,2154.17480469000,547.00483906500
"6381",S3,0.2388281,Vegetation,10406.50585940000,1103.44785691000
"6382",S3,4.4458655,Vegetation,193661.12402300001,2126.69338447000
"6383",S3,10.0384390,Vegetation,437272.64160199999,21433.64937780000
"6384",S3,0.0253920,Vegetation,1106.06933594000,183.05432343700
"6385",S3,0.0163750,Vegetation,713.25878906300,206.98574437100
"6386",S3,0.0429064,Vegetation,1868.99804688000,448.93983098700
"6387",S3,1.6498407,Vegetation,71866.77539060000,1414.52329580000
"6388",S3,0.9978128,Vegetation,43464.53613280000,10131.88504460000
"6389",S3,2.5897350,Vegetation,112808.40234400000,2397.00457618000
"6390",S3,0.0375643,Vegetation,1636.31347656000,440.59344889700
"6391",S3,0.0129572,Vegetation,564.41406250000,186.91992011500
"6392",S3,6.2216428,Vegetation,271013.68066399998,3672.70804002000
"6393",S3,0.2813392,Vegetation,12255.08984380000,549.31986959700
"6394",S3,0.2650372,Vegetation,11544.97460940000,1033.69797728000
"6395",S3,0.5185667,Vegetation,22588.67675780000,1117.84467884000
"6396",S3,0.4824984,Vegetation,21017.48730470000,5526.30517771000
"6397",S3,0.2049971,Vegetation,8929.61621094000,2146.83746708000
"6398",S3,21.8574658,Vegetation,952110.56347699999,14929.57804690000
"6399",S3,4.5615869,Vegetation,198701.92968800000,13177.51555950000
"6400",S3,0.0062603,Vegetation,276.01953125000,101.65527157300
"6401",S3,16.3999550,Vegetation,714379.17773400003,15327.64190990000
"6402",S3,0.5823574,Vegetation,25367.38964840000,836.46621261100
"6403",S3,0.1947442,Vegetation,8483.02148438000,827.22073513500
"6404",S3,16.3654161,Vegetation,712874.67578100006,4948.71790141000
"6405",S3,0.0390038,Vegetation,1698.98144531000,415.93854110900
"6406",S3,0.3719264,Vegetation,16201.04882810000,688.24121283200
"6407",S3,2.1439226,Vegetation,93388.89941410000,1493.60638032000
"6408",S3,3.7176507,Vegetation,161942.78515600000,2544.72121400000
"6409",S3,5.1367750,Vegetation,223757.02539100000,3392.60598702000
"6410",S3,0.0038438,Vegetation,167.43554687500,146.18811853000
"6411",S3,8.8023531,Vegetation,383428.90039099997,23227.29988950000
"6412",S3,0.0000039,Vegetation,0.16894531250,4.90202281123
"6413",S3,3.6329170,Vegetation,158249.23437500000,2175.34622258000
"6414",S3,7.9275975,Vegetation,345324.76953100000,3590.84439064000
"6415",S3,0.5144725,Vegetation,22413.55859380000,941.49377784900
"6416",S3,0.6713440,Vegetation,29244.19726560000,827.39732882600
"6417",S3,0.8791558,Vegetation,38295.87890630000,1057.24167492000
"6418",S3,1.4010460,Vegetation,61029.31933590000,1370.57262677000
"6419",S3,1.7190818,Vegetation,74882.90332030000,1706.61013515000
"6420",S3,2.3927986,Vegetation,104231.70312500000,2536.98287799000
"6421",S3,6.9222253,Vegetation,301530.92675799999,5131.68702831000
"6422",S3,0.3115514,Vegetation,13576.70507810000,1541.30404695000
"6423",S3,0.0002655,Vegetation,11.56640625000,32.75520060960
"6424",S3,0.7098053,Vegetation,30918.99218750000,1022.96024212000
"6425",S3,3.0080529,Vegetation,131030.25390600000,2063.48634829000
"6426",S3,2.7764976,Vegetation,120943.75195300000,2436.94765760000
"6427",S3,0.0004032,Vegetation,17.56250000000,21.73277538290
"6428",S3,0.9676979,Vegetation,42152.58300780000,11207.65376100000
"6429",S3,2.2817573,Vegetation,99393.49707030000,24548.31519550000
"6430",S3,22.2552847,Vegetation,969446.60351599997,42111.63795640000
"6431",S3,0.8651353,Vegetation,37685.14257810000,871.17435861100
"6432",S3,0.8349917,Vegetation,36372.09082030000,748.90709965400
"6433",S3,2.5952768,Vegetation,113049.80371100000,1445.43998021000
"6434",S3,0.1975836,Vegetation,8606.70996094000,2091.66912643000
"6435",S4,0.0796493,Vegetation,3469.51269531000,282.14074285600
"6436",S4,1.1716047,Vegetation,51034.89648440000,1389.52148441000
"6437",S4,3.6697872,Vegetation,159855.29394500001,2067.30427806000
"6438",S4,3.4848736,Vegetation,151800.48339800001,1615.73592687000
"6439",S4,0.7553306,Vegetation,32902.06738280000,674.19636082300
"6440",S4,0.0966419,Vegetation,4209.70410156000,261.79383946600
"6441",S4,0.0500621,Vegetation,2180.69824219000,513.53368791900
"6442",S4,0.0061514,Vegetation,267.95410156300,77.31676907880
"6443",S4,0.0324158,Vegetation,1412.02832031000,193.17244100700
"6444",S4,0.0202472,Vegetation,881.96191406300,136.40542281100
"6445",S4,1.5162222,Vegetation,66046.37304690000,1140.07147014000
"6446",S4,0.6739133,Vegetation,29355.54785160000,954.13163249200
"6447",S4,0.0228018,Vegetation,993.24218750000,130.65248656000
"6448",S4,0.0520623,Vegetation,2267.82519531000,265.61642138800
"6449",S4,0.9170025,Vegetation,39948.15820310000,1245.30325477000
"6450",S4,0.0091033,Vegetation,396.54101562500,82.13441078710
"6451",S4,0.4625033,Vegetation,20146.56250000000,626.61431726900
"6452",S4,0.0108693,Vegetation,473.46582031300,87.42766568060
"6453",S4,25.6394764,Vegetation,1116851.11034999997,9267.08182021000
"6454",S4,0.1299174,Vegetation,5659.17871094000,343.90032616100
"6455",S4,1.8169725,Vegetation,79147.00292970000,1304.62476647000
"6456",S4,1.3447172,Vegetation,58575.64843750000,1386.60211100000
"6457",S4,0.0878663,Vegetation,3827.43750000000,289.63404386700
"6458",S4,4.1042108,Vegetation,178778.70800799999,2147.92999758000
"6459",S4,16.4088386,Vegetation,714779.54492200003,7462.27656055000
"6460",S4,10.0488022,Vegetation,437725.85742199997,3339.53490612000
"6461",S4,1.6785607,Vegetation,73117.81542970000,1217.59501162000
"6462",S4,1.2798231,Vegetation,55748.87304690000,1116.60156262000
"6463",S4,0.0149143,Vegetation,649.66601562500,99.92128179330
"6464",S4,11.5737942,Vegetation,504160.47265600000,7899.75673598000
"6465",S4,0.0619119,Vegetation,2696.87207031000,383.69974567500
"6466",S4,1.0290350,Vegetation,44824.58593750000,2371.69303447000
"6467",S4,2.7477275,Vegetation,119698.28515600000,4613.18906524000
"6468",S4,0.0004825,Vegetation,21.01757812500,32.92529847430
"6469",S4,0.0019083,Vegetation,83.12500000000,80.48923842950
"6470",S4,4.5293964,Vegetation,197299.71777300001,1811.28443759000
"6471",S4,11.5303716,Vegetation,502260.97851599997,3072.82696573000
"6472",S4,0.3272043,Vegetation,14252.96386720000,1149.68080403000
"6473",S4,0.0183918,Vegetation,801.14453125000,102.57884123900
"6474",S4,97.6612101,Vegetation,4254129.23242000025,29071.84873830000
"6475",S4,23.5757253,Vegetation,1026959.62598000001,6341.93700136000
"6476",S4,1.5041637,Vegetation,65521.11230470000,1145.37629114000
"6477",S4,0.0367855,Vegetation,1602.36816406000,175.53453623600
"6478",S4,0.1014494,Vegetation,4419.11523438000,326.18157739000
"6479",S4,2.3939097,Vegetation,104279.34960900000,1261.59120324000
"6480",S4,0.0539111,Vegetation,2348.35839844000,202.00424244300
"6481",S4,0.9227431,Vegetation,40194.53320310000,759.71378698000
"6482",S4,0.6882820,Vegetation,29981.44238280000,871.94871862200
"6483",S4,0.0100426,Vegetation,437.45410156300,176.64799820300
"6484",S4,3.8048168,Vegetation,165737.15820300000,2012.14901200000
"6485",S4,0.3831819,Vegetation,16691.33691410000,596.33556102700
"6486",S4,0.0023328,Vegetation,101.61816406300,77.40154979690
"6487",S4,0.0355086,Vegetation,1546.75000000000,186.09315799100
"6488",S4,4.0803198,Vegetation,177743.94921900000,2351.26402526000
"6489",S4,1.5932193,Vegetation,69416.51855470000,1954.19920278000
"6490",S4,4.9434642,Vegetation,215336.44238299999,2594.10334300000
"6491",S4,5.0562840,Vegetation,220253.53515600000,2381.12940813000
"6492",S4,2.5122666,Vegetation,109446.55957000000,1633.14504921000
"6493",S4,0.0000773,Vegetation,3.36816406250,18.28916509080
"6494",S4,6.1498002,Vegetation,267884.22558600002,3448.20840324000
"6495",S4,0.9017511,Vegetation,39282.94921880000,1025.35755015000
"6496",S4,0.0104743,Vegetation,456.25781250000,85.69454819220
"6497",S4,1.3622676,Vegetation,59340.13769530000,963.81825725000
"6498",S4,92.2344046,Vegetation,4017720.34960999992,16133.95291380000
"6499",S4,0.1024188,Vegetation,4461.34570313000,309.47228020800
"6500",S4,0.0720117,Vegetation,3136.81738281000,226.87627915500
"6501",S4,0.0831492,Vegetation,3621.96484375000,241.94409879400
"6502",S4,0.1492213,Vegetation,6500.05273438000,380.23730996200
"6503",S4,0.0746522,Vegetation,3251.83593750000,228.82529041100
"6504",S4,0.0702403,Vegetation,3059.65625000000,221.62807156300
"6505",S4,0.0790361,Vegetation,3442.79980469000,234.82460003200
"6506",S4,3.6433645,Vegetation,158704.32031300000,1767.14735174000
"6507",S4,32.4722934,Vegetation,1414487.44140999997,9479.53865296000
"6508",S4,0.0657458,Vegetation,2863.87402344000,214.19022077000
"6509",S4,0.0903954,Vegetation,3937.60839844000,253.82232141900
"6510",S4,4.0025051,Vegetation,174352.66308599999,2594.58939751000
"6511",S4,1.8451638,Vegetation,80397.26660160000,1964.19875888000
"6512",S4,0.3051722,Vegetation,13296.88769530000,609.08795367100
"6513",S4,5.1867402,Vegetation,225946.44824200001,2090.22823555000
"6514",S4,0.1928861,Vegetation,8402.08593750000,368.22708429200
"6515",S4,0.1938707,Vegetation,8444.97363281000,382.56840906700
"6516",S4,6.5834080,Vegetation,286772.10937500000,2557.60312438000
"6517",S4,0.2069744,Vegetation,9015.77050781000,379.82575799300
"6518",S4,0.1066709,Vegetation,4646.56738281000,386.89776448700
"6519",S4,0.1423182,Vegetation,6199.35644531000,364.22391951200
"6520",S4,0.2298957,Vegetation,10014.21484380000,425.49349587400
"6521",S4,0.9250053,Vegetation,40293.07031250000,911.10871428100
